# Region = CEP
index  ra  dec  j  h  k  ch1  ch2  ch3  ch4  m24  uj  uh  uk  uch1  uch2  uch3  uch4  um24  ak  class
289291  343.92408  62.708963  14.1060  13.1690  12.7240  12.0162  11.5840  11.2581  10.4755  8.44502  0.0330000  0.0350000  0.0300000  0.00748456  0.00578771  0.0104216  0.00916507  0.0523478  0.251823  2
289393  349.07333  62.559865  13.6790  13.0210  12.5380  11.9187  11.6448  11.3446  11.0463  -100.000  0.0270000  0.0320000  0.0280000  0.00406412  0.00379972  0.0113412  0.0174706  10.0000  0.00000  2
289441  344.37313  62.703955  14.2260  13.1570  12.7610  12.3999  12.1393  11.8083  10.9399  8.09826  0.0280000  0.0250000  0.0280000  0.00455584  0.00505031  0.0158044  0.0317490  0.251653  0.493684  2
289528  343.71233  62.711880  16.0960  15.1210  14.9130  14.2894  14.0615  13.7029  13.2498  -100.000  0.103000  0.0980000  0.122000  0.00992391  0.0111174  0.0475975  0.0488214  10.0000  0.394737  2
289786  344.18164  62.707533  14.2160  13.3050  12.9280  12.3847  12.1107  11.9055  11.1557  -100.000  0.0360000  0.0330000  0.0340000  0.0151765  0.0190465  0.0581392  0.123221  10.0000  0.273121  2
290003  344.17868  62.708161  15.2920  14.2620  13.9080  13.2345  12.8747  12.4500  11.6101  -100.000  0.0580000  0.0500000  0.0550000  0.0156119  0.0137315  0.0373216  0.0920134  10.0000  0.452631  2
290167  344.35994  62.706382  16.0700  15.1490  14.9730  14.0179  13.6591  13.4919  12.7717  -100.000  0.108000  0.0960000  0.123000  0.0329292  0.0286057  0.110356  0.124940  10.0000  0.337894  2
290327  344.21088  62.708845  16.6540  15.2000  14.6180  13.7876  13.3810  13.0236  12.3626  -100.000  0.169000  0.107000  0.0980000  0.0102119  0.0123548  0.0317244  0.0634859  10.0000  0.898947  2
290329  344.17509  62.709296  16.7000  15.6020  15.0420  14.2929  13.9561  13.4323  13.0178  -100.000  0.184000  0.173000  0.133000  0.0257654  0.0236613  0.0663525  0.161565  10.0000  0.401268  2
290331  344.14014  62.709667  -100.000  14.8660  14.7470  13.8754  13.5538  13.1426  12.2725  -100.000  10.0000  0.0790000  0.108000  0.0111808  0.00950527  0.0474974  0.0422577  10.0000  0.00000  2
290614  345.47169  62.688117  11.5230  10.6070  10.1140  9.27853  8.79937  8.53769  8.18297  7.63815  0.0210000  0.0270000  0.0220000  0.00178955  0.00223853  0.00229813  0.00328056  0.137502  0.174421  2
290623  344.35373  62.707935  12.4440  11.3250  10.7520  9.99021  9.58511  9.28096  8.54695  6.08169  0.0210000  0.0220000  0.0170000  0.00224110  0.00251151  0.00341815  0.00253243  0.0409594  0.422600  2
291114  344.17848  62.711651  15.2110  14.1840  13.7210  13.1858  12.8392  12.6278  12.1471  -100.000  0.0460000  0.0510000  0.0480000  0.00704886  0.00659711  0.0272977  0.0531810  10.0000  0.377908  2
291193  344.41602  62.708693  12.1220  11.0420  10.5240  9.62747  9.32045  8.84172  8.26107  6.21949  0.0210000  0.0230000  0.0180000  0.00214842  0.00222454  0.00257178  0.00201108  0.0335854  0.411347  2
291196  344.21740  62.711387  14.6520  13.4250  12.8540  12.0499  11.8220  11.3961  10.8931  -100.000  0.0390000  0.0300000  0.0270000  0.00447927  0.00413338  0.0130940  0.0315312  10.0000  0.595595  2
291353  343.65051  62.717971  13.7670  12.4800  11.6250  10.4311  9.95341  9.45362  8.63851  5.78828  0.0250000  0.0230000  0.0200000  0.00321567  0.00255849  0.00329100  0.00241067  0.00973954  0.429637  2
291618  344.09231  62.714193  14.3290  13.4810  13.1470  12.6632  12.4447  12.1818  11.6588  -100.000  0.0300000  0.0270000  0.0310000  0.00513704  0.00548279  0.0192526  0.0177583  10.0000  0.212806  2
291717  344.13617  62.713740  15.3800  14.4190  14.1440  13.7162  13.4671  13.2338  12.6664  -100.000  0.0590000  0.0630000  0.0760000  0.00927501  0.00965448  0.0425504  0.0468335  10.0000  0.380000  2
291804  343.52380  62.720196  15.6290  -100.000  -100.000  13.7655  13.5154  13.3106  12.7686  -100.000  0.0820000  10.0000  10.0000  0.00813761  0.00882910  0.0364880  0.0585737  10.0000  0.00000  2
291955  344.39602  62.711074  15.5590  14.9030  14.1540  13.4308  13.1057  12.6704  11.9940  -100.000  0.0680000  0.0770000  0.0670000  0.00702485  0.00769907  0.0223964  0.0289535  10.0000  0.00000  2
291997  348.20652  62.606224  15.6040  14.2660  13.7380  13.1836  12.8507  12.3546  11.0640  6.10722  0.0720000  0.0620000  0.0510000  0.00915924  0.00954128  0.0289445  0.0337700  0.0545818  0.776842  2
292035  344.42603  62.710825  15.1020  14.5140  14.1350  13.7448  13.4788  13.1701  12.8558  -100.000  0.0670000  0.0770000  0.0740000  0.0140783  0.0129282  0.0519325  0.0769885  10.0000  0.00000  2
292106  344.33152  62.712471  15.4520  14.2920  13.7220  13.1483  12.7462  12.4025  11.9848  -100.000  0.0630000  0.0510000  0.0490000  0.00972207  0.00896422  0.0360931  0.0563503  10.0000  0.490333  2
292107  344.29577  62.712981  -100.000  -100.000  -100.000  12.9916  12.0450  11.3793  10.4640  -100.000  10.0000  10.0000  10.0000  0.00617579  0.00427258  0.0107779  0.0116863  10.0000  0.00000  2
292274  344.18612  62.714919  13.9470  12.9700  12.6290  12.1030  11.8748  11.5414  10.8578  8.21136  0.0240000  0.0260000  0.0250000  0.00429875  0.00427373  0.0111008  0.0290689  0.395462  0.396841  2
292361  343.85055  62.718811  14.7190  13.7400  13.3720  12.6543  12.4067  12.0674  11.6329  9.11403  0.0360000  0.0310000  0.0410000  0.00442212  0.00461294  0.0138938  0.0302763  0.115240  0.389160  2
292596  344.24254  62.715071  14.2050  13.0020  12.3240  11.3130  10.9387  10.5834  9.82325  6.63905  0.0340000  0.0310000  0.0250000  0.00417201  0.00394177  0.00958386  0.0136215  0.250675  0.459208  2
292597  344.20029  62.715498  15.1000  14.0700  13.5390  13.0261  12.7197  12.4032  11.9985  -100.000  0.0700000  0.0630000  0.0500000  0.00589841  0.00694370  0.0220610  0.0522504  10.0000  0.320159  2
292599  344.06857  62.717165  16.7200  15.3930  14.4210  13.3257  12.9480  12.8311  11.7451  -100.000  0.196000  0.134000  0.0890000  0.00906903  0.0105834  0.0370041  0.0252382  10.0000  0.385483  2
292600  344.05506  62.717469  -100.000  -100.000  -100.000  14.4093  14.1304  13.6701  13.0490  -100.000  10.0000  10.0000  10.0000  0.0211279  0.0292781  0.0753393  0.0892784  10.0000  0.00000  2
292819  344.36839  62.714185  13.6530  12.5530  11.9600  10.9862  10.6398  10.3841  9.92218  6.68766  0.0240000  0.0230000  0.0200000  0.00246916  0.00279316  0.00510668  0.00725228  0.126356  0.374103  2
292832  343.64463  62.722177  -100.000  -100.000  -100.000  14.4428  14.0792  13.5369  13.1655  -100.000  10.0000  10.0000  10.0000  0.0295263  0.0232769  0.0627637  0.0551439  10.0000  0.00000  2
292870  348.21797  62.608304  -100.000  -100.000  -100.000  14.2250  13.8447  13.2486  12.6268  -100.000  10.0000  10.0000  10.0000  0.0136566  0.0194914  0.0482714  0.0671746  10.0000  0.00000  2
292907  344.45415  62.713145  15.2450  14.0130  13.5760  12.7367  12.4194  11.9812  11.2577  8.08965  0.0580000  0.0510000  0.0410000  0.00917008  0.00685001  0.0184624  0.0359626  0.159128  0.665263  2
293021  348.20582  62.609180  -100.000  15.5980  14.4700  12.8478  12.2939  11.7856  11.3235  -100.000  10.0000  0.134000  0.0800000  0.00715073  0.00725579  0.0195351  0.0332120  10.0000  0.626704  2
293062  344.18275  62.717329  16.2670  15.1710  14.8210  14.0999  13.7102  13.3545  12.7187  -100.000  0.120000  0.0910000  0.109000  0.0139488  0.0141389  0.0452945  0.0889474  10.0000  0.522106  2
293138  344.21102  62.717062  -100.000  -100.000  -100.000  13.3555  12.9233  12.5650  12.2219  -100.000  10.0000  10.0000  10.0000  0.0110471  0.00769642  0.0569324  0.0459192  10.0000  0.00000  2
293139  344.17284  62.717712  13.7750  12.6500  12.0840  11.4380  11.0602  10.6123  9.84200  6.81076  0.0250000  0.0230000  0.0250000  0.00461572  0.00370944  0.00860472  0.00893403  0.0747529  0.438542  2
293183  347.80089  62.625942  14.9590  13.7860  13.0590  12.1961  11.3264  10.7476  9.71928  -100.000  0.0410000  0.0390000  0.0320000  0.00454034  0.00340610  0.0130590  0.0331577  10.0000  0.366623  2
293226  344.23539  62.717114  15.6730  14.5770  14.0990  13.1665  12.8660  12.4408  11.6119  -100.000  0.0790000  0.0620000  0.0590000  0.00848228  0.00870518  0.0343261  0.0708843  10.0000  0.473472  2
293275  348.21211  62.609812  -100.000  -100.000  -100.000  14.1299  13.4611  12.9859  12.5439  -100.000  10.0000  10.0000  10.0000  0.0140174  0.0157590  0.0477147  0.104222  10.0000  0.00000  2
293319  344.10839  62.719030  14.9630  13.9050  13.4450  12.5730  12.1900  11.7633  11.1713  7.73167  0.0540000  0.0490000  0.0460000  0.00866921  0.00631670  0.0157848  0.0127549  0.0685883  0.429795  2
293470  344.26834  62.717357  14.6650  13.6930  13.2080  12.5167  12.1948  11.8298  11.0918  -100.000  0.0390000  0.0430000  0.0350000  0.00828452  0.00808177  0.0229531  0.0340163  10.0000  0.270523  2
293559  344.28456  62.717282  13.3410  12.2340  -100.000  9.92543  9.29766  9.06951  8.06937  5.07961  0.0350000  0.0360000  10.0000  0.00265023  0.00297391  0.00306750  0.00300453  0.0826927  0.00000  2
293637  344.49223  62.714660  15.5210  14.4230  13.9990  13.3314  13.1427  12.7724  12.2354  -100.000  0.0630000  0.0690000  0.0640000  0.00891187  0.00982234  0.0348039  0.144023  10.0000  0.524210  2
293657  342.70939  62.729630  -100.000  -100.000  -100.000  14.1973  13.6072  13.0678  12.3439  8.75863  10.0000  10.0000  10.0000  0.0132616  0.00989143  0.0358278  0.0485203  0.130446  0.00000  2
293724  343.89372  62.722629  15.6610  14.8840  14.4950  13.5385  13.0535  12.7543  12.0072  9.20801  0.0680000  0.0820000  0.0870000  0.00853723  0.00768271  0.0301082  0.0323189  0.139143  0.0497314  2
293791  344.31123  62.717812  -100.000  -100.000  -100.000  14.7099  14.3323  13.8128  13.2770  -100.000  10.0000  10.0000  10.0000  0.0239235  0.0218427  0.0754396  0.119813  10.0000  0.00000  2
293793  344.07151  62.720795  -100.000  -100.000  -100.000  14.5429  14.1405  13.8826  12.9591  -100.000  10.0000  10.0000  10.0000  0.0287217  0.0254885  0.0694397  0.0524915  10.0000  0.00000  2
293873  344.32602  62.717868  12.8930  11.8260  11.2120  10.3646  10.1600  9.79485  9.04591  5.73000  0.0240000  0.0230000  0.0180000  0.00249164  0.00264184  0.00423919  0.00320072  0.0398271  0.302503  2
293885  343.47967  62.726906  11.6440  10.9610  10.4590  9.71022  9.36000  9.14696  8.83001  -100.000  0.0240000  0.0230000  0.0330000  0.00390062  0.00319347  0.00290415  0.00244370  10.0000  0.00000  2
293985  348.21054  62.611827  14.9380  13.7080  13.0070  11.9952  11.6568  11.3245  10.7413  6.52605  0.0360000  0.0400000  0.0330000  0.00669657  0.00685540  0.0121816  0.0318399  0.0678868  0.480855  2
294107  344.36666  62.717945  16.6800  15.3490  14.9880  14.1003  13.7523  13.3464  12.8500  -100.000  0.165000  0.118000  0.131000  0.0147642  0.0140473  0.0378367  0.0845608  10.0000  0.769474  2
294110  344.17225  62.720438  14.8420  13.8600  13.4430  12.9411  12.6724  12.4038  11.5111  -100.000  0.0400000  0.0400000  0.0420000  0.0100797  0.00932971  0.0356016  0.0364718  10.0000  0.348875  2
294192  344.25325  62.719690  14.8780  13.9510  13.4900  12.9666  12.6342  12.2490  11.7092  -100.000  0.0420000  0.0480000  0.0430000  0.00633578  0.00617904  0.0198312  0.0464644  10.0000  0.221267  2
294483  348.26867  62.611103  16.6320  15.8400  15.0600  13.8128  13.3963  12.9439  12.4539  -100.000  0.143000  0.153000  0.142000  0.00927878  0.00898034  0.0320299  0.0638444  10.0000  0.00000  2
294588  344.22850  62.721199  15.5310  14.5940  14.1340  13.5811  13.2961  12.9445  12.1456  -100.000  0.0610000  0.0580000  0.0650000  0.00808543  0.00819044  0.0287455  0.0658652  10.0000  0.238035  2
294591  344.11498  62.722622  14.4380  13.4390  13.1060  12.2280  11.8997  11.4590  10.7499  -100.000  0.0320000  0.0310000  0.0320000  0.00567540  0.00498889  0.0132248  0.0114031  10.0000  0.420000  2
294722  348.18465  62.615284  -100.000  -100.000  -100.000  14.0914  12.7845  12.2243  11.7043  5.44812  10.0000  10.0000  10.0000  0.0110617  0.00975185  0.0258276  0.0394096  0.00867325  0.00000  2
294753  344.48429  62.718277  13.7750  12.7920  12.3480  11.6253  11.3711  11.1792  10.5911  7.48923  0.0260000  0.0250000  0.0220000  0.00344639  0.00338260  0.00813316  0.0338858  0.135129  0.325641  2
294758  344.12383  62.723006  15.2680  14.3910  14.0130  13.3831  13.0664  12.7365  12.2230  -100.000  0.0580000  0.0610000  0.0610000  0.0153587  0.00833296  0.0397682  0.0570971  10.0000  0.218320  2
294835  344.07236  62.723949  14.2740  13.2490  12.8590  11.9172  11.2507  10.7872  10.0059  7.15547  0.0310000  0.0300000  0.0300000  0.00395513  0.00402326  0.00697610  0.00508724  0.0317952  0.441840  2
294904  344.08359  62.723985  14.5970  13.6000  13.2430  12.5466  12.2332  11.8184  10.9718  8.53175  0.0480000  0.0490000  0.0610000  0.0124916  0.0111050  0.0172716  0.0140005  0.149735  0.417894  2
295274  348.19978  62.616296  15.8120  14.2270  13.3770  12.1442  11.5726  11.0097  10.3165  7.19091  0.0870000  0.0620000  0.0400000  0.00461383  0.00379417  0.00780129  0.00979651  0.0568985  0.906497  2
295364  348.27140  62.613590  -100.000  -100.000  -100.000  14.8630  14.5556  14.3382  13.3736  -100.000  10.0000  10.0000  10.0000  0.0174709  0.0271154  0.104133  0.105230  10.0000  0.00000  2
295401  344.30418  62.722532  15.0520  13.9010  13.4700  12.8424  12.6001  12.3059  11.6997  -100.000  0.0500000  0.0640000  0.0560000  0.00536854  0.00615826  0.0398209  0.0409928  10.0000  0.580000  2
295487  343.94582  62.727111  16.0240  15.3240  15.1600  14.3798  14.1103  13.9586  13.4482  -100.000  0.107000  0.121000  0.157000  0.0145026  0.0128966  0.0693896  0.0650235  10.0000  0.105263  2
295625  344.36462  62.722598  14.0180  12.8310  12.1830  11.1724  10.7566  10.3596  9.72530  6.57410  0.0260000  0.0260000  0.0210000  0.00307729  0.00307431  0.00561396  0.00501687  0.155314  0.461425  2
295774  344.05865  62.727034  14.5500  13.4510  12.9050  12.0940  11.8075  11.5037  10.9486  -100.000  0.0560000  0.0540000  0.0500000  0.00602121  0.00576790  0.0125675  0.0136354  10.0000  0.415721  2
295856  344.24781  62.724779  14.7010  13.8100  13.2890  12.5675  12.3301  12.0003  11.4907  -100.000  0.0420000  0.0360000  0.0340000  0.00599285  0.00537676  0.0205753  0.0379069  10.0000  0.109064  2
296020  344.16361  62.726268  15.0470  14.1480  13.8340  13.1507  12.8533  12.4264  12.0819  -100.000  0.0530000  0.0560000  0.0610000  0.00998331  0.00865442  0.0302779  0.0676315  10.0000  0.312013  2
296095  344.43185  62.722959  13.7510  12.3120  11.5110  10.6220  10.2794  9.86253  9.43296  7.48947  0.0310000  0.0280000  0.0220000  0.00272320  0.00313871  0.00515227  0.00790359  0.0856576  0.720158  2
296097  344.19719  62.726293  -100.000  -100.000  -100.000  7.71931  7.31141  6.75851  6.25984  3.78968  10.0000  10.0000  10.0000  0.00645081  0.00750390  0.00542798  0.00176402  0.0477009  0.00000  2
296427  344.05890  62.728782  14.4650  13.4090  12.9660  12.0376  11.6317  11.1902  10.4415  -100.000  0.0730000  0.0510000  0.0440000  0.00731954  0.00561131  0.0103284  0.0421426  10.0000  0.442249  2
296685  344.12218  62.728763  15.7540  14.5560  14.0510  13.2517  12.9497  12.7244  12.1884  -100.000  0.0900000  0.0780000  0.0720000  0.0107933  0.0102476  0.0424918  0.0559822  10.0000  0.610301  2
296758  344.05894  62.729605  -100.000  -100.000  -100.000  12.2812  11.7776  11.3056  10.2852  6.49568  10.0000  10.0000  10.0000  0.00722776  0.00622074  0.0105308  0.00871602  0.0246462  0.00000  2
296842  344.17023  62.728695  13.6610  12.5830  12.0640  11.2914  10.9994  10.7615  10.2014  6.91085  0.0320000  0.0280000  0.0270000  0.00326846  0.00344601  0.00874106  0.0216264  0.0953204  0.407258  2
296920  343.42273  62.736093  15.0900  14.1900  13.8720  13.3468  13.0765  12.7334  12.1598  -100.000  0.0500000  0.0480000  0.0540000  0.00933660  0.00865585  0.0245512  0.0310327  10.0000  0.309922  2
297000  343.95286  62.731612  14.3030  13.4280  13.1280  12.6920  12.4551  12.1668  11.6194  9.63462  0.0320000  0.0300000  0.0370000  0.00507325  0.00576641  0.0162551  0.0178420  0.197679  0.286846  2
297090  344.10611  62.730256  15.3550  14.1310  13.6740  12.3309  11.8736  11.5062  11.1125  -100.000  0.0630000  0.0650000  0.0560000  0.00668184  0.00592265  0.0122092  0.0206550  10.0000  0.656842  2
297472  344.21388  62.729883  14.1590  13.1350  12.7900  12.2244  12.0198  11.7765  10.9784  -100.000  0.0280000  0.0260000  0.0220000  0.00790554  0.00641756  0.0284562  0.0538909  10.0000  0.446316  2
297478  343.88832  62.733902  16.1810  15.3640  14.9880  14.5279  14.2221  13.9520  13.3612  9.63445  0.124000  0.124000  0.137000  0.0144698  0.0154506  0.0695138  0.0938415  0.230462  0.125070  2
297557  344.09633  62.731724  14.4480  13.3190  12.6780  11.6710  11.2106  10.9316  10.4242  -100.000  0.0670000  0.0600000  0.0540000  0.0165491  0.0120576  0.0177524  0.0369330  10.0000  0.375943  2
297562  343.62904  62.736481  15.2940  14.5090  14.0520  13.6487  13.3950  13.0976  12.3233  -100.000  0.0540000  0.0700000  0.0620000  0.00951188  0.00978587  0.0304184  0.0331472  10.0000  0.00000  2
297644  344.09926  62.731905  14.3580  13.3090  12.9580  12.3237  11.9882  11.6697  11.0072  -100.000  0.0340000  0.0270000  0.0310000  0.00798683  0.00842858  0.0120108  0.0213255  10.0000  0.472631  2
297946  344.05608  62.733253  -100.000  -100.000  -100.000  12.3197  11.9897  11.7296  10.8701  7.39147  10.0000  10.0000  10.0000  0.00424628  0.00455503  0.0128137  0.0102394  0.0315792  0.00000  2
298179  344.01081  62.734518  15.9820  15.2740  15.1150  14.2430  13.8772  13.5682  12.9356  10.2820  0.106000  0.120000  0.151000  0.0120893  0.0143210  0.0493949  0.0471937  0.399101  0.113684  2
298256  344.12320  62.733597  14.0820  12.9370  12.3730  11.3477  11.0632  10.7631  10.0566  7.05875  0.0310000  0.0310000  0.0270000  0.00319533  0.00328185  0.00687062  0.00661969  0.0461408  0.472075  2
298326  344.51961  62.728402  14.7440  13.6810  13.1850  11.9066  11.5216  11.0207  10.2795  7.53984  0.0360000  0.0380000  0.0340000  0.00457879  0.00416060  0.00822421  0.00834740  0.0499261  0.404629  2
298331  344.07307  62.734385  14.5170  13.5460  13.0890  12.5823  12.3577  11.9254  11.0760  7.85343  0.0410000  0.0360000  0.0350000  0.00518290  0.00548603  0.0184837  0.0127177  0.0747126  0.294676  2
298422  344.33972  62.731105  15.4610  14.4150  13.8410  13.1607  12.7503  12.5497  11.9234  -100.000  0.0660000  0.0600000  0.0510000  0.00798168  0.00893551  0.0356850  0.0491005  10.0000  0.305991  2
298671  344.32328  62.732183  15.9230  14.9090  14.2970  13.4749  13.0293  12.6567  11.7714  -100.000  0.0920000  0.0770000  0.0830000  0.00794597  0.00708448  0.0260375  0.0368765  10.0000  0.220348  2
298747  344.27423  62.732985  15.1000  13.9700  13.3490  12.6075  12.2370  11.8667  11.0791  -100.000  0.0480000  0.0460000  0.0400000  0.00967124  0.00814241  0.0196281  0.0318948  10.0000  0.395911  2
298751  344.05550  62.735829  16.2060  15.0870  14.7560  14.1068  13.8059  13.5507  12.9784  -100.000  0.133000  0.100000  0.121000  0.0167041  0.0152527  0.0702618  0.0503050  10.0000  0.546315  2
298913  344.27867  62.733544  13.0710  11.9490  11.2560  10.2905  9.89291  9.58061  9.18670  5.61650  0.0250000  0.0230000  0.0200000  0.00238273  0.00267394  0.00372969  0.0105545  0.176753  0.317051  2
298914  344.19183  62.734498  15.2460  14.1070  13.6030  12.6254  12.2375  11.9249  11.2385  -100.000  0.0470000  0.0400000  0.0400000  0.0100226  0.00798952  0.0396061  0.0307530  10.0000  0.517717  2
298922  343.86441  62.738242  -100.000  -100.000  -100.000  14.4910  14.1059  13.6661  12.9003  9.76987  10.0000  10.0000  10.0000  0.0130571  0.0127525  0.0566384  0.0659885  0.238127  0.00000  2
298924  343.71770  62.739726  -100.000  -100.000  -100.000  14.9204  14.3453  13.7945  13.1992  9.51679  10.0000  10.0000  10.0000  0.0574563  0.0400773  0.0912720  0.0707471  0.108841  0.00000  2
298994  344.31618  62.733145  -100.000  -100.000  -100.000  14.8232  14.4426  14.1195  13.3977  -100.000  10.0000  10.0000  10.0000  0.0175249  0.0202759  0.0948721  0.122921  10.0000  0.00000  2
299074  343.97085  62.737728  13.9530  12.9570  12.4420  11.2895  10.8927  10.5638  10.0739  7.26320  0.0300000  0.0260000  0.0250000  0.00508843  0.00415521  0.00851366  0.0104485  0.0269212  0.280984  2
299160  345.03873  62.722117  16.4860  15.2170  14.5820  14.2656  13.7561  13.2695  12.4273  8.25291  0.144000  0.0900000  0.0880000  0.0161066  0.0187807  0.0496224  0.0637015  0.103585  0.603328  2
299407  344.20238  62.735869  -100.000  15.8400  15.0380  14.2459  13.8325  13.3947  12.7553  -100.000  10.0000  0.209000  0.145000  0.0257082  0.0278378  0.0538309  0.116366  10.0000  0.00000  2
299408  344.19908  62.735861  15.3850  -100.000  -100.000  13.2196  12.8493  12.3951  11.6682  -100.000  0.0810000  10.0000  10.0000  0.0120769  0.0107313  0.0249537  0.0479089  10.0000  0.00000  2
299560  343.77107  62.741211  15.1940  14.2360  13.7220  13.1504  12.8054  12.4363  11.9944  8.87226  0.0570000  0.0560000  0.0410000  0.00671856  0.00640241  0.0182405  0.0356617  0.0806066  0.221680  2
299712  344.18255  62.737083  16.8280  15.6150  15.6750  14.4374  14.1159  13.5982  13.0300  -100.000  0.204000  0.145000  0.228000  0.0250853  0.0278609  0.0810592  0.0976283  10.0000  0.00000  2
299934  345.24373  62.720504  15.9130  14.7310  14.0260  13.3927  13.0140  12.7744  12.1602  -100.000  0.0840000  0.0780000  0.0610000  0.00944392  0.00912768  0.0500549  0.0950999  10.0000  0.401110  2
299943  344.32679  62.736033  15.8410  14.8030  14.4670  13.9036  13.6434  13.2982  12.4329  -100.000  0.0880000  0.0710000  0.0860000  0.0109395  0.0116348  0.0581658  0.0828922  10.0000  0.461052  2
299945  344.22953  62.737254  15.1450  14.0810  13.7070  13.1878  12.8763  12.5894  11.8045  -100.000  0.0510000  0.0400000  0.0460000  0.00639266  0.00745529  0.0386649  0.0509527  10.0000  0.488421  2
300036  344.11007  62.739064  14.0130  13.0690  12.7240  12.3074  12.0876  11.7007  11.0846  -100.000  0.0360000  0.0370000  0.0420000  0.00658120  0.00672268  0.0190078  0.0348007  10.0000  0.354832  2
300259  344.10763  62.739758  15.8070  14.9100  14.5510  13.6858  13.3888  12.9523  12.2659  -100.000  0.0930000  0.0970000  0.0970000  0.0220774  0.0189972  0.0398117  0.0441245  10.0000  0.267480  2
300341  344.20741  62.738793  -100.000  -100.000  -100.000  14.1210  13.7899  13.2338  12.6243  -100.000  10.0000  10.0000  10.0000  0.0169160  0.0149188  0.0407790  0.0828536  10.0000  0.00000  2
300342  344.11194  62.739898  15.8190  14.4340  13.5930  12.4354  12.1412  11.7171  11.1107  7.86364  0.0950000  0.0640000  0.0490000  0.00766680  0.00691097  0.0145538  0.0311940  0.0563140  0.597814  2
300426  344.28891  62.737906  14.3280  13.3320  12.8380  11.8562  11.3711  10.9891  10.1588  6.57404  0.0440000  0.0360000  0.0320000  0.00381043  0.00401522  0.00845832  0.0137192  0.343473  0.300286  2
300513  344.33156  62.737673  15.7630  14.8440  14.4260  13.8670  13.5871  13.2783  12.3494  8.07646  0.0750000  0.0790000  0.0810000  0.0165184  0.0152491  0.0496049  0.0808548  0.146867  0.248113  2
300587  344.20825  62.739337  15.8320  14.9850  14.6070  14.1196  13.8367  13.5355  -100.000  -100.000  0.111000  0.0900000  0.0960000  0.0155999  0.0156012  0.0515690  10.0000  10.0000  0.170777  2
300667  344.27076  62.738924  15.3990  14.6980  13.9900  12.7701  12.2525  11.6737  10.9169  -100.000  0.0760000  0.0800000  0.0730000  0.00878763  0.00695823  0.0167278  0.0316000  10.0000  0.00000  2
300747  344.35501  62.738073  14.7010  13.3520  12.8990  12.6144  11.7214  11.0472  10.0786  6.02948  0.0430000  0.0350000  0.0250000  0.00559920  0.00446213  0.00880229  0.0103214  0.0657425  0.788421  2
300909  343.78946  62.745048  15.6520  15.1450  14.6240  14.0346  13.7279  13.3618  12.7664  9.55735  0.0720000  0.0980000  0.0910000  0.0118587  0.0129650  0.0385535  0.0484758  0.0935591  0.00000  2
300972  344.27040  62.739965  15.3940  14.7160  14.2860  13.7374  13.3700  -100.000  -100.000  -100.000  0.0630000  0.0660000  0.0820000  0.0241074  0.0178801  10.0000  10.0000  10.0000  0.00000  2
301350  344.02523  62.743979  16.2420  15.2320  14.3590  13.1519  12.7238  12.4631  11.9460  9.07430  0.120000  0.122000  0.0820000  0.00985877  0.00818995  0.0251719  0.0557980  0.103208  0.00000  2
301444  344.45032  62.738746  16.1310  15.2910  14.7130  13.8769  13.3578  12.8435  12.3046  8.18205  0.113000  0.119000  0.100000  0.0101920  0.00998349  0.0302221  0.0487668  0.209690  0.00000  2
301523  344.12906  62.743290  14.9170  13.9880  13.5050  12.7252  12.4444  11.9045  11.0651  7.51468  0.0660000  0.0590000  0.0510000  0.00933511  0.0116372  0.0164867  0.0184252  0.0448363  0.204216  2
301602  344.07103  62.744255  15.4750  14.3920  13.8540  13.2950  13.1179  12.8197  12.2101  9.71708  0.0630000  0.0540000  0.0480000  0.00695645  0.00703238  0.0322256  0.0392851  0.198170  0.397718  2
301835  344.20462  62.743290  14.8040  13.9370  13.5400  12.9207  12.5888  12.2498  11.4876  -100.000  0.0790000  0.0720000  0.0580000  0.00836720  0.00716126  0.0240064  0.0260946  10.0000  0.185007  2
301921  344.11915  62.744609  13.2480  12.2680  11.7960  11.1242  10.7921  10.4377  9.35126  5.97637  0.0240000  0.0210000  0.0200000  0.00333511  0.00296704  0.00532727  0.00420222  0.0291320  0.295151  2
301922  343.97926  62.746073  15.5580  13.9940  13.0710  11.5201  11.0318  10.7065  10.0895  6.87295  0.0730000  0.0400000  0.0300000  0.00436208  0.00335758  0.00724757  0.00522270  0.0277420  0.806116  2
302326  344.24782  62.744184  14.7990  13.6550  13.1220  12.7181  12.3952  12.0290  11.5764  -100.000  0.0410000  0.0320000  0.0300000  0.00850572  0.00698931  0.0293146  0.0730855  10.0000  0.498986  2
302582  344.27437  62.744583  -100.000  -100.000  -100.000  12.6778  12.5031  12.1242  11.5903  -100.000  10.0000  10.0000  10.0000  0.0206537  0.0125728  0.0551393  0.0537361  10.0000  0.00000  2
302811  344.24087  62.745745  15.0130  13.5470  12.7950  11.5814  11.1062  10.7605  10.0564  6.05545  0.0440000  0.0350000  0.0260000  0.00505198  0.00375259  0.0184159  0.0541815  0.0995641  0.807987  2
302813  344.12630  62.747043  14.1930  13.1180  12.6830  12.0912  11.6699  11.3441  10.6959  -100.000  0.0450000  0.0320000  0.0310000  0.00934104  0.00679342  0.0108184  0.0165975  10.0000  0.479714  2
302981  344.22551  62.746370  14.6780  13.7500  13.3490  12.8350  12.5967  12.2739  11.8888  -100.000  0.0340000  0.0400000  0.0370000  0.00618070  0.00639093  0.0244202  0.0429699  10.0000  0.278004  2
